Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,26,Sat,2024-04-27,19:45 (17:45),Melb Victory,3–4,W Sydney,10723,AAMI Park,Alireza Faghani,Match Report,
Regular season,26,Sun,2024-04-28,15:00 (13:00),Sydney FC,7–1,Perth Glory,13225,Allianz Stadium,Jonathan Barreiro,Match Report,
Regular season,26,Sun,2024-04-28,17:00 (15:00),Melb City,1–0,Western United,7402,AAMI Park,Adam Kersey,Match Report,
,,,,,,,,,,,,
Regular season,25,Wed,2024-05-01,19:00 (17:00),Central Coast,2–0,Adelaide,6214,Industree Group Stadium,Alex King,Match Report,
,,,,,,,,,,,,
Elimination finals,,Sat,2024-05-04,19:45 (17:45),Sydney FC,4–0,Macarthur FC,11792,Allianz Stadium,Alireza Faghani,Match Report,
Elimination finals,,Sun,2024-05-05,17:00 (15:00),Melb Victory,(3) 1–1 (2),Melb City,21358,AAMI Park,Alex King,Match Report,Melb Victory won on penalty kicks following extra time
Semi-finals,,Fri,2024-05-10,19:45 (17:45),Sydney FC,1–2,Central Coast,13813,Allianz Stadium,Ben Abraham,Match Report,Leg 1 of 2
Semi-finals,,Sun,2024-05-12,16:00 (14:00),Melb Victory,0–0,Wellington,16313,AAMI Park,Adam Kersey,Match Report,Leg 1 of 2
Semi-finals,,Sat,2024-05-18,18:30 (14:30),Wellington,1–2,Melb Victory,33297,Sky Stadium,Daniel Elder,Match Report,Leg 2 of 2; Melb Victory won; Required Extra Time
Semi-finals,,Sat,2024-05-18,19:45 (17:45),Central Coast,0–0,Sydney FC,20059,Industree Group Stadium,Alireza Faghani,Match Report,Leg 2 of 2; Central Coast won
Grand Final,,Sat,2024-05-25,19:45 (17:45),Central Coast,3–1,Melb Victory,21379,Industree Group Stadium (Neutral Site),Alex King,Match Report,Required Extra Time
